date,state,cumulative_positive,cumulative_negative,hospitalized_cumulative,cumulative_death,avg_daily_precip,avg_current_tmp,avg_daily_max_tmp,avg_daily_wind_speed,avg_daily_min_tmp,avg_daily_tmp
2020-07-15,AZ,131354,604608,6103,2434,0.0152678571,65.9204464286,82.6849107143,7.26578125,53.9292857143,69.3119419643
2020-07-14,AZ,128097,593846,5942,2337,0.0062637363,66.8694725275,82.8908791209,7.3041538462,54.464021978,69.8429230769
2020-07-13,AZ,123824,578602,5839,2245,0.0352699784,67.5089632829,83.2654211663,7.3548164147,55.1117926566,70.3497408207
2020-07-12,AZ,122467,573705,5795,2237,0.0791503268,66.527211329,83.742832244,7.2302832244,54.0949237473,69.9728976035
2020-07-11,AZ,119930,564060,5750,2151,0.0174776786,66.9812053571,84.0272321429,7.2425892857,54.6246651786,70.3681473214
2020-07-10,AZ,116892,552319,5659,2082,0.0094843049,67.3939686099,83.5515695067,7.2852690583,54.2713004484,70.1811883408
2020-07-09,AZ,112671,540390,5526,2038,0.0034228188,66.7888814318,82.9193736018,7.3198434004,53.7109395973,69.6376957494
2020-07-08,AZ,108614,532456,5387,1963,0.0032957111,66.742979684,82.8394582393,7.3181941309,53.7076523702,69.599751693
2020-07-07,AZ,105094,523703,5272,1927,0.003011236,67.0528764045,83.0673707865,7.3134606742,53.0430337079,69.6019325843
2020-07-06,AZ,101441,516400,5188,1810,0.0029398664,66.7744097996,83.1369265033,7.2789755011,53.4654788419,69.6667037862
2020-07-05,AZ,98089,506273,5161,1809,0.0038288288,66.8522747748,83.0557657658,7.2611261261,53.2555405405,69.5765315315
2020-07-04,AZ,94553,494955,5068,1805,0.0482608696,65.5733913043,81.7665217391,7.2225652174,52.2229347826,68.3581086957
2020-07-03,AZ,91858,486523,5018,1788,0.0397826087,64.1151304348,80.310173913,7.2215869565,52.1258478261,67.2688913043
2020-07-02,AZ,87425,473414,4916,1757,0.0124893617,64.135893617,79.901787234,7.2545319149,51.5246170213,66.9460851064
2020-07-01,AZ,84092,465504,4837,1720,0.0030652174,64.1096304348,80.0992826087,7.3120652174,50.5879347826,66.784173913
2020-06-30,AZ,79215,453141,4736,1632,0,63.7536080178,79.569532294,8.0734521158,50.264610245,66.3698886414
2020-06-29,AZ,74533,436890,4634,1588,0.0002227171,64.0168151448,79.1824498886,8.3195991091,52.0937193764,66.8208463252
2020-06-28,AZ,73908,435988,4617,1588,0.0083741648,65.1092650334,80.469844098,8.3011358575,52.9283518931,67.8594432071
2020-06-27,AZ,70051,424696,4595,1579,0.005456621,65.7266438356,81.9557990868,8.1011643836,52.6197945205,68.6380821918
2020-06-26,AZ,66548,413275,4514,1535,0,66.1126879271,82.493667426,8.0675170843,52.7804328018,69.0103189066
2020-06-25,AZ,63030,401166,4406,1490,0.0002252252,66.6404279279,82.9726351351,8.0750225225,53.0092342342,69.4404054054
2020-06-24,AZ,59974,389214,4313,1463,2.21238938053097E-05,66.7731858407,83.3486725664,8.0454646018,52.6564380531,69.5376327434
2020-06-23,AZ,58179,382339,4255,1384,0,66.7501348315,83.3140898876,8.0585393258,52.7576404494,69.5503595506
2020-06-22,AZ,54586,375204,4255,1342,0.0007466063,66.5755429864,82.9878733032,8.0572171946,52.5530995475,69.2950678733
2020-06-21,AZ,52390,367354,4255,1339,0,65.9805479452,82.3096803653,8.0465296804,51.8001598174,68.6207990868
2020-06-20,AZ,49798,355482,4252,1338,0,64.7984827586,81.3215862069,8.0249195402,50.5092183908,67.511908046
2020-06-19,AZ,46689,345527,4246,1312,0.0002293578,63.8934633028,80.4740366972,8.0199770642,50.0404587156,66.7675458716
2020-06-18,AZ,43443,336289,4241,1271,0.0009009009,63.6381081081,80.1055405405,8.0675225225,50.2120495495,66.559481982
2020-06-17,AZ,40924,325269,4224,1239,0.000420354,64.1880088496,80.2948451327,8.1716814159,51.213340708,67.1122345133
2020-06-16,AZ,39097,315237,4209,1219,0.0048512586,63.9915560641,80.1197482838,8.2029061785,51.5372768879,67.0362929062
2020-06-15,AZ,36705,308552,4182,1194,0.0012946429,64.3689285714,80.8950446429,8.1028571429,50.7927901786,67.2608035714
2020-06-14,AZ,35691,302354,4148,1186,0.000520362,63.9096380091,80.4952036199,8.1163800905,50.4287104072,66.8836199095
2020-06-13,AZ,34458,293939,4115,1183,2.25225225225225E-05,64.6520945946,80.9209009009,8.2247072072,51.6429954955,67.6016216216
2020-06-12,AZ,32918,289861,4079,1144,0,64.5596721311,81.4588290398,8.1270960187,51.4277517564,67.7754332553
2020-06-11,AZ,31264,278318,4041,1127,0.0002217295,65.2128824834,81.9953658537,8.0459645233,50.6271618625,67.9327494457
2020-06-10,AZ,29852,269835,4000,1095,0.0015659955,63.4008948546,80.4760626398,7.9841834452,48.8280760626,66.2931319911
2020-06-09,AZ,28296,264917,3959,1070,0.0022883295,60.3572997712,77.5028832952,8.0371395881,46.6338215103,63.4579176201
2020-06-08,AZ,27678,260403,3911,1047,0.0004494382,60.6297078652,76.1246966292,8.2531011236,48.384988764,63.5512359551
2020-06-07,AZ,26889,254732,3847,1044,0.0006726457,62.3207847534,77.9258295964,8.2412107623,49.87367713,65.1291704036
2020-06-06,AZ,25451,246195,3777,1042,0.0030947368,62.9262315789,78.8619368421,8.2350947368,50.7063157895,66.0144421053
2020-06-05,AZ,24332,239533,3712,1012,0.0002433628,65.3265265487,82.007079646,8.1325663717,52.9634292035,68.5707522124
2020-06-04,AZ,22753,227002,3642,996,0.0023660714,65.95640625,82.6899107143,8.03390625,52.5520982143,69.0053794643
2020-06-03,AZ,22233,222292,3589,981,0.0013186813,65.8208351648,82.5870989011,8.0080659341,52.9275604396,69.0136263736
2020-06-02,AZ,21250,216583,3520,941,0.0071490281,65.0479913607,81.7738228942,8.044600432,52.2444708423,68.2073866091
2020-06-01,AZ,20123,207947,3445,917,0.0073043478,64.6702391304,81.4310652174,8.07,51.7060869565,67.8330869565
2020-05-31,AZ,19936,205270,3379,906,0.014,65.1743838384,81.8825858586,7.4975555556,52.5691717172,68.4231111111
2020-05-30,AZ,19255,197792,3334,903,0.0111836735,66.107,82.2853061224,7.487877551,53.0009795918,68.9680612245
2020-05-29,AZ,18465,191348,3281,885,0.0023157895,66.4560210526,83.3544842105,7.4501263158,52.8757894737,69.4789684211
2020-05-28,AZ,17763,185151,3223,857,0.0016981132,66.2258071279,82.91639413,7.4154716981,52.2777987421,69.0792243187
2020-05-27,AZ,17262,179004,3172,831,0,66.0251898734,82.3501265823,7.4128481013,50.7802320675,68.3299578059
2020-05-26,AZ,16783,173948,3122,807,0.000845666,63.9452854123,80.4254968288,7.3734883721,48.5405496829,66.3032346723
2020-05-25,AZ,16561,171221,3077,806,0,61.7337923729,78.0271186441,7.4225635593,47.833029661,64.4471610169
2020-05-24,AZ,16339,167302,3026,800,0.0002136752,61.3497863248,77.2327350427,7.4514102564,47.4287606838,63.8921367521
2020-05-23,AZ,16039,164400,2984,799,0.0005615551,61.4119222462,77.1791792657,7.5223110151,48.1227429806,64.0796112311
2020-05-22,AZ,15608,160395,2943,775,0.0002141328,61.7990792291,77.5499785867,7.499764454,46.9170235546,64.0090792291
2020-05-21,AZ,15315,156312,2885,763,0,59.9561764706,76.8826890756,7.3749369748,45.6545168067,62.8609453782
2020-05-20,AZ,14897,150538,2836,747,0,59.1668987342,75.9159915612,7.435,45.6663080169,62.2764767932
2020-05-19,AZ,14566,147005,2800,704,0,61.6960041841,77.5222594142,7.6425313808,48.6843514644,64.534832636
2020-05-18,AZ,14170,142303,2757,686,0.000212766,63.228106383,79.3786382979,7.5361914894,49.2166595745,65.8663404255
2020-05-17,AZ,13937,137824,2703,680,0,63.469154334,79.4380972516,7.480845666,49.4405073996,65.975961945
2020-05-16,AZ,13631,133157,2673,679,0.0002155172,62.7975862069,79.0513793103,7.3959051724,48.7804310345,65.4611206897
2020-05-15,AZ,13169,128832,2636,651,0.0018907563,61.7253361345,77.5429411765,7.4026890756,47.7241596639,64.2015756303
2020-05-14,AZ,12674,121664,2595,624,0,60.7281081081,76.9652390852,7.4447193347,47.6197505198,63.628045738
2020-05-13,AZ,12176,115574,2543,594,0,61.1067983368,76.9221205821,7.5190644491,48.2425779626,63.9141580042
2020-05-12,AZ,11736,111106,2504,562,0.0009896907,62.0560618557,77.7711958763,7.5494639175,49.0670103093,64.7861649485
2020-05-11,AZ,11380,105084,2462,542,0.050956848,62.4997185741,78.4157410882,7.5276172608,49.707054409,65.3321575985
2020-05-10,AZ,11119,99258,2421,536,0.0101014199,62.1162677485,79.0614604462,7.4622920892,50.4913387424,65.7018255578
2020-05-09,AZ,10960,94850,2386,532,0.000392562,63.5153512397,79.866838843,7.426322314,49.7701033058,66.2673140496
2020-05-08,AZ,10526,90599,2350,517,2.08333333333333E-05,63.2000416667,80.1447916667,7.4152708333,49.3566041667,66.2376458333
2020-05-07,AZ,9945,86489,2292,450,0,64.1321443299,81.2602886598,7.4323917526,49.4515876289,67.0151958763
2020-05-06,AZ,9707,82030,2244,426,0,64.0649278351,81.429443299,7.4184948454,49.2086391753,66.9898969072
2020-05-05,AZ,9305,78955,2192,395,0,62.8865848671,80.2616973415,7.3699182004,48.5945398773,65.9698977505
2020-05-04,AZ,8919,76334,2135,362,0,62.2791875,79.1650833333,7.4064166667,48.127125,65.17625
2020-05-03,AZ,8640,72479,2089,362,0,62.5441458333,78.863,7.4893541667,48.7500416667,65.3004583333
2020-05-02,AZ,8364,69633,2033,348,0,62.9330753138,79.2011715481,7.5082845188,49.4344769874,65.7614435146
2020-05-01,AZ,7962,66917,1986,330,0,63.6381390593,80.0848261759,7.4847648262,49.7178732106,66.4001226994
2020-04-30,AZ,7648,64138,1937,320,0.0014256198,64.2947727273,80.8614049587,7.3239256198,50.998946281,67.2830165289
2020-04-29,AZ,7202,61611,1884,304,0.001352459,64.0908606557,81.2697336066,7.2580327869,49.7736065574,67.065942623
2020-04-28,AZ,6948,60490,1824,293,0.0014110429,63.5008588957,80.2192433538,7.2728425358,49.1324539877,66.2592638037
2020-04-27,AZ,6716,59827,1772,275,0.0013963039,63.2447022587,79.92,7.3290349076,49.6164476386,66.2054620123
2020-04-26,AZ,6526,58285,1716,275,0.001402439,63.092601626,80.0045528455,7.3105284553,48.909004065,65.9962601626
2020-04-25,AZ,6280,56228,1672,266,0.001402439,62.1095325203,78.9415447154,7.2441463415,48.2545325203,65.0525406504
2020-04-24,AZ,6045,54669,1626,266,0.0016463415,62.0010772358,78.1348780488,7.3077642276,48.1121341463,64.6549796748
2020-04-23,AZ,5769,52928,1572,249,0.0023752495,61.3223952096,77.1882235529,7.3391616766,47.0635928144,63.7373652695
2020-04-22,AZ,5459,51142,1528,229,0.0083137255,59.4094705882,75.6311372549,7.3216470588,45.9071372549,62.1987254902
2020-04-21,AZ,5251,49901,1484,208,0.0041633466,57.9266334661,74.2042828685,7.3458964143,45.7564940239,61.123625498
2020-04-20,AZ,5064,49436,1454,187,0.0022289157,58.8544779116,74.8772289157,7.3297590361,46.0641365462,61.7613855422
2020-04-19,AZ,4929,48061,1387,184,0.0033069307,57.9272871287,73.9240990099,7.3183960396,44.6302970297,60.6733465347
2020-04-18,AZ,4719,46326,1341,177,0.005,57.3820898438,73.2864453125,7.3868554688,45.1789648437,60.4006054688
2020-04-17,AZ,4507,44723,1289,169,0.0022155689,58.4329540918,74.4213572854,7.378502994,44.9456686627,61.1040918164
2020-04-16,AZ,4234,43164,1258,150,0.0017034068,58.0751102204,74.3570941884,7.3691783567,44.5508817635,60.9142084168
2020-04-15,AZ,3962,41348,1213,142,0.0047358121,56.8861056751,73.1258708415,7.273111546,42.7542465753,59.5270450098
2020-04-14,AZ,3806,40290,1171,131,0.0361495327,55.6129719626,71.5944672897,7.3100373832,43.3590093458,58.6701682243
2020-04-13,AZ,3702,39645,1122,122,0.1138246269,56.1558208955,71.2008955224,7.3780970149,44.8247574627,59.068619403
2020-04-12,AZ,3539,38570,1074,115,0.045557554,56.2704496403,71.5344964029,7.4053417266,44.9345863309,59.210881295
2020-04-11,AZ,3393,37137,1037,108,0.0127969349,55.0218582375,71.0552681992,7.3260344828,43.739789272,58.3106130268
2020-04-10,AZ,3112,34622,995,97,0.0023586745,55.8173099415,72.306042885,7.2808382066,42.9756335283,58.9401364522
2020-04-09,AZ,3018,34160,950,89,0.0293406593,55.6659157509,72.1746336996,7.2967216117,44.2903663004,59.2245238095
2020-04-08,AZ,2726,31838,906,80,0.0070038168,57.4714122137,73.8216603053,7.419980916,45.1615076336,60.68
2020-04-07,AZ,2575,30800,853,73,0.0013152805,57.7748355899,73.7368665377,7.3129206963,44.5835396518,60.5407350097
2020-04-06,AZ,2456,30078,819,65,0.0015145631,57.8558834951,73.5223300971,7.4101359223,45.4330873786,60.7169126214
2020-04-05,AZ,2269,25141,760,64,0.0013592233,58.0130097087,73.6778252427,7.3914368932,45.3295533981,60.7917669903
2020-04-04,AZ,2019,25141,711,52,0.0017374517,57.847027027,73.8691891892,7.3587644788,44.5198262548,60.5867760618
2020-04-03,AZ,1769,22904,667,41,0.001328125,57.1899804688,73.75953125,7.313515625,44.0698046875,60.25734375
2020-04-02,AZ,1598,21111,616,32,0.0015009747,58.1854580897,73.8716374269,7.4674463938,45.8966861598,61.1392787524
2020-04-01,AZ,1413,19645,582,29,0.0015459883,58.4695694716,74.4673972603,7.396183953,46.5893933464,61.6144422701
2020-03-31,AZ,1289,18082,534,24,0.0159244533,57.1710139165,73.808111332,7.1015705765,43.6978926441,60.1277335984
2020-03-30,AZ,1157,15602,478,20,0.0133133733,55.211257485,71.8111776447,7.1498203593,42.6500998004,58.4393413174
2020-03-29,AZ,919,12953,427,17,0.0129158513,55.0569080235,70.7937181996,7.1814285714,42.7913894325,58.0001565558
2020-03-28,AZ,873,7455,386,15,0.0207765152,53.2599621212,69.2056818182,7.1176325758,40.3291666667,56.090625
2020-03-27,AZ,736,7455,343,13,0.0207779886,52.1389563567,67.5036812144,7.3072296015,42.0119165085,55.5973814042
2020-03-26,AZ,577,347,303,8,0.0128710938,56.05890625,70.7723632813,7.400390625,45.4675585937,59.0929882813
2020-07-15,CO,37686,372304,5963,1594,0.1142371404,53.0023714037,74.810374891,7.1599651264,45.3678727114,59.8004359198
2020-07-14,CO,37242,367713,5941,1589,0.0531456658,53.2860947274,75.6751921358,7.1777122431,46.0402770331,60.4428507596
2020-07-13,CO,36913,362452,5895,1586,0.0345066414,54.3204174573,76.4027134725,7.1919544592,46.6550759013,61.1884629981
2020-07-12,CO,36591,355512,5885,1586,0.004751773,54.6028571429,76.7173049645,7.1850557244,46.6984903749,61.3858763931
2020-07-11,CO,36191,349670,5864,1586,0.0040983607,54.3965471311,77.3203995902,7.1719569672,45.8161680328,61.5456762295
2020-07-10,CO,35525,341615,5831,1581,0.0147230614,53.8671500504,76.6485498489,7.1559415911,45.5359315206,61.0389526687
2020-07-09,CO,35116,335586,5820,1544,0.0049798387,53.6027116935,76.4084576613,7.1892842742,45.4023991935,60.8388508065
2020-07-08,CO,34664,330409,5741,1542,0.0111372549,53.6167058824,76.1972647059,7.159372549,45.2295294118,60.6924803922
2020-07-07,CO,34257,326383,5591,1542,0.0072753906,54.0603320313,76.1479003906,7.2284277344,46.1595996094,61.0987695313
2020-07-06,CO,34065,321590,5565,1521,0.0285327103,53.7718037383,75.6528224299,7.150682243,45.323682243,60.3884953271
2020-07-05,CO,33866,316851,5550,1521,0.1283712466,52.8817925387,75.0544585987,7.1334576888,45.0287807097,59.7659690628
2020-07-04,CO,33619,312135,5537,1521,0.0690530303,52.5800662879,74.764592803,7.1675662879,45.4630871212,59.5701136364
2020-07-03,CO,33352,306938,5527,1521,0.0218199802,53.2516419387,75.3215133531,7.1833432245,45.3576458952,60.0941246291
2020-07-02,CO,33029,300226,5513,1520,0.0074950298,53.1763717694,75.0494930417,7.1989860835,44.6822067594,59.8772763419
2020-07-01,CO,32715,294788,5489,1520,0.021165234,51.9552053486,73.8820534861,7.1837917861,42.841165234,58.5230181471
2020-06-30,CO,32511,291346,5442,1508,0.0125626204,51.3118593449,73.2798747592,8.2070231214,43.7508766859,58.3351348748
2020-06-29,CO,32307,287258,5401,1482,0.0156587678,53.2119810427,74.8890331754,8.2376587678,45.198028436,60.0298862559
2020-06-28,CO,32022,281689,5399,1482,0.015168756,53.8298264224,75.0317454195,8.1843587271,45.4851976856,60.2291031823
2020-06-27,CO,31796,275787,5392,1482,0.1849350649,52.8886147186,74.4546147186,8.1596450216,44.426034632,59.372017316
2020-06-26,CO,31479,271098,5386,1475,0.0313079777,52.2215769944,75.105742115,8.1706586271,44.7683302412,59.5433580705
2020-06-25,CO,31155,264910,5375,1457,0.030099728,52.945294651,75.3136899365,8.1853127833,45.3171078876,59.9936174071
2020-06-24,CO,30893,259941,5366,1455,0.0374976744,53.1924,75.1945488372,8.134372093,44.9536837209,59.9177116279
2020-06-23,CO,30705,257171,5343,1438,0.0269778189,52.5436414048,74.5144362292,8.1399537893,44.6024491682,59.4231700555
2020-06-22,CO,30539,252233,5327,1429,0.0243302752,52.3995045872,74.2378623853,8.1426513761,44.5751192661,59.2788440367
2020-06-21,CO,30349,248037,5323,1429,0.005417495,52.4207256461,74.0192147117,8.1634393638,44.2068389662,59.0554970179
2020-06-20,CO,30187,242882,5318,1429,0.0730070547,51.4018783069,72.5804056437,8.1498148148,42.538994709,57.7231657848
2020-06-19,CO,29901,234545,5308,1417,0.1782277397,50.3618321918,71.4972174658,8.1568493151,43.4918236301,57.2369178082
2020-06-18,CO,29673,232543,5294,1402,0.0193399015,51.1463152709,73.3797536946,8.2283349754,43.5504039409,58.1044433498
2020-06-17,CO,29442,227225,5272,1373,0.0063945578,52.6530417881,74.7953741497,8.2553644315,44.6985228377,59.8392517007
2020-06-16,CO,29299,223857,5269,1373,0.0079269497,53.6503158934,74.9166337611,8.3059131293,45.5244323791,60.1865350444
2020-06-15,CO,29130,219955,5244,1348,0.0124662813,53.0628901734,74.8055973025,8.2098458574,44.3639980732,59.6227071291
2020-06-14,CO,29017,215626,5244,1348,0.0417254174,52.8347680891,74.3109369202,8.2908070501,45.0728200371,59.6166883117
2020-06-13,CO,28822,207639,5234,1348,0.0151584158,52.8482970297,74.5767128713,8.2417524752,45.2194158416,59.5979009901
2020-06-12,CO,28647,205723,5057,1339,0.0115004936,52.5202566634,74.5749358342,8.1824975321,43.7682625864,59.2031786772
2020-06-11,CO,28499,201846,5035,1328,0.00820059,51.2251720747,72.8918682399,8.1313077679,42.3945919371,57.7771386431
2020-06-10,CO,28347,197747,5025,1312,0.0839146231,49.6142779292,70.6708265213,8.1336058129,41.4204813806,56.0463033606
2020-06-09,CO,28183,193704,4859,1292,0.3203597711,48.4369664759,70.0365658217,8.2810629599,40.8841373671,55.1169991823
2020-06-08,CO,28001,189483,4485,1274,0.0345681382,48.8530326296,72.2277447217,8.2785028791,41.6090307102,56.6593761996
2020-06-07,CO,27848,185166,4480,1274,0.1104766031,51.8069584055,73.2648960139,8.3266984402,43.8852339688,58.5768804159
2020-06-06,CO,27615,180662,4472,1274,0.0580693533,52.501836926,73.6320712277,8.3036644798,45.1924929709,59.1503561387
2020-06-05,CO,27360,176064,4460,1255,0.0169027384,53.4338621341,75.8048630784,8.1883002833,44.8598866856,60.2242870633
2020-06-04,CO,27060,170140,4443,1254,0.015704825,52.7812488174,74.7828382214,8.1592715232,44.6984200568,59.5783632923
2020-06-03,CO,26788,167389,4419,1228,0.0120663507,52.3574123223,74.6587109005,8.1341800948,44.4720663507,59.3885781991
2020-06-02,CO,26577,163960,4372,1185,0.0269713758,52.591634349,74.7633333333,8.1532502308,45.1645337027,59.6794921514
2020-06-01,CO,26378,159998,4347,1181,0.0573357016,52.7045381883,74.5155062167,8.1663499112,44.9534547069,59.4619182949
2020-05-31,CO,26098,154529,4333,1181,0.0872245585,52.5196719933,74.2564087468,7.3440033642,44.9280656013,59.2953994954
2020-05-30,CO,25613,150128,4307,1181,0.0373656388,52.547030837,74.7991101322,7.3352422907,44.894784141,59.4010748899
2020-05-29,CO,25121,143838,4254,1168,0.0216711111,52.5067377778,74.3657777778,7.3419111111,44.26456,59.1733422222
2020-05-28,CO,24767,138356,4196,1135,0.0558122449,51.6828734694,73.4456163265,7.3130040816,43.5393387755,58.3886040816
2020-05-27,CO,24565,134855,4160,1114,0.0075589837,51.2263793103,72.6098548094,7.3084392015,42.9375045372,57.7192558984
2020-05-26,CO,24269,131742,4128,1088,0.0088898836,49.9575022381,70.8649328559,7.3176723366,40.576266786,56.0251745748
2020-05-25,CO,24174,126134,4119,1088,0.4057830405,48.4108861727,69.3231092437,7.3398777693,40.4435064935,54.8378074866
2020-05-24,CO,23964,126087,4105,1088,0.0376186213,47.9300358102,69.326427932,7.4035899731,41.1574753805,54.9698836168
2020-05-23,CO,23487,121465,4082,1088,0.0035332103,49.8639575646,71.6592250922,7.4062915129,42.1128597786,56.8166512915
2020-05-22,CO,23191,119034,4037,1062,0.0121680217,50.1930532972,71.7555826558,7.3786269196,41.0703071364,56.6069918699
2020-05-21,CO,22797,112814,3990,1001,0.0040382862,48.7279307201,71.2379580675,7.3481221513,40.5495989061,55.8192707384
2020-05-20,CO,22482,109355,3955,968,0.0220634921,50.1530070547,72.5529188713,7.4776455026,42.5358641975,57.5711904762
2020-05-19,CO,22202,109131,3899,921,0.0048161435,52.0586367713,74.1151479821,7.4411928251,43.606573991,58.8706278027
2020-05-18,CO,21938,106557,3872,878,0.0061887801,51.6582724844,73.8434461264,7.3832769368,43.369109528,58.5420747996
2020-05-17,CO,21633,103915,3866,878,0.0118761062,50.8052389381,72.1866371681,7.3087964602,42.161619469,57.2612920354
2020-05-16,CO,21232,100608,3842,878,0.163200313,49.8228247261,70.858286385,7.3312519562,42.1595852895,56.3554147105
2020-05-15,CO,20838,97192,3789,1091,0.0776152623,49.4931478537,70.7091812401,7.3294197138,42.0535691574,56.1287122417
2020-05-14,CO,20475,94044,3735,1062,0.0466987741,49.4352014011,71.0206654991,7.3499824869,41.8297022767,56.1961558669
2020-05-13,CO,20157,91093,3695,1009,0.0049956025,49.7390941073,70.358707124,7.3856904134,41.8025153914,56.1541336851
2020-05-12,CO,19879,88778,3663,987,0.1195531587,49.3457395994,69.6721571649,7.419422188,41.4964869029,55.5433975347
2020-05-11,CO,19899,88891,3689,981,0.0530742358,48.0087336245,68.7317641921,7.3834148472,41.1455895197,54.5257117904
2020-05-10,CO,19703,84374,3623,967,0.0054694622,48.5260164084,70.0444120328,7.3542570647,39.5637830447,54.8951048314
2020-05-09,CO,18827,77945,3600,960,0.0042597639,47.6211171662,69.0909536785,7.4219709355,39.675404178,54.3634241599
2020-05-08,CO,18801,75735,3557,961,0.0053629764,47.1988747731,69.8208529946,7.3756352087,38.818430127,54.2400453721
2020-05-07,CO,17830,73517,2986,921,0.0035862692,48.1569467028,70.4587985547,7.4451309846,40.2810207769,55.506395664
2020-05-06,CO,17364,68612,2919,903,0.0047818182,48.8772909091,70.9024545455,7.3485727273,39.8843545455,55.5466818182
2020-05-05,CO,16907,68097,2838,851,0.0119520852,47.753176575,69.9496716948,7.3189440994,39.4780124224,54.7091925466
2020-05-04,CO,16635,66455,2799,842,0.0947473074,48.635956918,70.5563960232,7.4246396023,41.4661309031,55.8565865783
2020-05-03,CO,16225,63681,2793,832,0.1003539095,50.1330617284,71.5123209877,7.3775061728,42.1418353909,56.7578600823
2020-05-02,CO,15768,61181,2747,820,0.0185816876,49.7709335727,72.1188958707,7.3872531418,42.5770736086,56.9100359066
2020-05-01,CO,15284,57106,2697,777,0.0064460562,51.1010516772,73.5035811423,7.3837080689,42.7611060743,58.0642520399
2020-04-30,CO,14758,56301,2621,766,0.0023238792,38.2591674291,57.99,6.9072278134,29.8540164684,43.219652333
2020-04-29,CO,14735,54714,2610,760,0.0023540146,36.9478923358,56.9801551095,6.8795164234,28.1554835766,41.8307664234
2020-04-28,CO,13879,52462,2485,706,0.0023454545,37.1912363636,56.3091909091,6.9769090909,29.5528454545,42.2780363636
2020-04-27,CO,13441,49833,2438,680,0.0105201794,37.2158923767,56.429955157,6.9018116592,28.6428520179,41.8593811659
2020-04-26,CO,12968,46823,2410,672,0.0079,35.8499363636,54.7203363636,6.9423363636,28.1649454545,40.5728363636
2020-04-25,CO,12256,44533,2366,674,0.0181549173,34.7150043516,52.8418450827,6.8814447346,26.7578764143,39.1438033072
2020-04-24,CO,11262,41062,2237,552,0.0610929853,34.0182055465,52.4889722675,6.963132137,27.1151223491,38.8514192496
2020-04-23,CO,10878,39767,2123,508,0.024474606,34.6610420315,53.2642732049,6.9867425569,27.5155078809,39.4990192644
2020-04-22,CO,10447,38257,2003,486,0.0347176368,34.6950651607,53.3772632493,6.9291572546,27.2997393571,39.4857949609
2020-04-21,CO,10106,37360,1880,449,0.0176028623,34.2395169946,53.1761359571,6.9015384615,26.8277280859,39.0717620751
2020-04-20,CO,9730,36465,1813,422,0.0108993767,33.6501335708,52.4792163847,6.8743633126,26.3491807658,38.5315850401
2020-04-19,CO,9433,35173,1797,411,0.0262644188,33.2667080745,51.9072049689,6.8801153505,26.1890505768,38.1256699201
2020-04-18,CO,9047,34260,1755,391,0.0123118767,33.1597824116,51.1013145966,6.9469537625,24.9767633726,37.4644152312
2020-04-17,CO,8675,33155,1693,374,0.1473644704,31.2426939116,49.3381651376,6.8777231026,22.7077564637,35.4709090909
2020-04-16,CO,8280,32253,1636,357,0.3377863248,30.8549487179,48.9331452991,6.9798461538,24.0487094017,35.7594615385
2020-04-15,CO,7941,31639,1556,329,0.0285662759,31.458503156,48.8193778179,6.9287556357,22.4703065825,35.2343101894
2020-04-14,CO,7691,31051,1493,308,0.0649410774,28.7518686869,46.4094781145,6.9476094276,20.012516835,32.8010858586
2020-04-13,CO,7684,29850,1472,304,0.1131002527,27.9345914069,45.9803875316,6.9199326032,21.6914827296,33.051474305
2020-04-12,CO,6893,27980,1376,274,0.1132763045,30.1174251497,50.6495893926,7.0481864842,23.9296663815,36.1267835757
2020-04-11,CO,6510,26143,1312,250,0.0112923923,34.3310724106,53.9660678277,6.9481576535,26.4288359303,39.3765352887
2020-04-10,CO,6510,26143,1312,250,0.0045018116,34.2895833333,53.8041666667,6.9437228261,26.9094746377,39.4372826087
2020-04-09,CO,5655,23544,1162,193,0.0034601449,34.1916847826,54.5977898551,6.8910416667,26.7926268116,39.6125452899
2020-04-08,CO,5429,22665,1079,179,0.0025659691,34.8658416742,54.725177434,6.8987716106,26.9599272066,40.0048134668
2020-04-07,CO,5172,21703,994,150,0.0023390752,34.8405893019,54.565593835,6.9252674524,27.4466092475,40.1177515866
2020-04-06,CO,4950,20823,924,140,0.0024660018,35.0650589302,54.151631913,6.9288939257,27.2241341795,39.9392475068
2020-04-05,CO,4565,19335,875,126,0.0029898804,34.3359337626,52.7675344986,6.9344710212,26.29574977,38.8462557498
2020-04-04,CO,4173,17898,823,111,0.0061756633,32.6300457457,50.1147941446,6.9477401647,24.0559743824,36.6015279048
2020-04-03,CO,3728,16683,710,97,0.0877508361,30.3484782609,48.1506939799,6.8829682274,22.5133779264,34.726638796
2020-04-02,CO,3342,15303,620,80,0.0248134991,31.1113765542,51.6179662522,7.0020248668,24.7945381883,37.108383659
2020-04-01,CO,2966,13883,509,69,0.0046515837,34.7860090498,53.5219457014,6.9159909502,27.1130316742,39.4994117647
2020-03-31,CO,2627,12737,414,51,0.0111373976,33.8386806187,51.9265514104,7.225477707,25.5315013649,38.1211828935
2020-03-30,CO,2627,12737,414,51,0.0286885246,32.006010929,49.9061930783,7.1903642987,24.8987613843,36.5691256831
2020-03-29,CO,2061,11215,274,44,0.0186605505,31.1305321101,48.4750458716,7.1694770642,22.9260917431,35.2149082569
