"STATION","NAME","DATE","PRCP","TAVG","TSUN"
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-12","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-13","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-14","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-15","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-16","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-17","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-18","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-19","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-20","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-21","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-22","0.48",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-23","0.28",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-24","0.18",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-25","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-26","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-27","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-28","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-29","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-06-30","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-01","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-02","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-03","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-04","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-05","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-06","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-07","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-08","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-09","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-10","0.10",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-11","3.26",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-12","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-13","0.00",,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","2020-07-14","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-09","0.21",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-10","0.07",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-11","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-12","0.05",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-13","0.05",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-14","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-15","0.03",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-16","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-17","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-18","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-19","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-20","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-21","0.21",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-22","0.01",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-23","0.15",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-24","0.52",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-25","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-26","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-27","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-28","0.09",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-29","0.62",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-04-30","0.30",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-01","0.16",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-02","0.11",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-03","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-04","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-05","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-06","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-07","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-08","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-09","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-10","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-11","0.14",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-12","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-13","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-14","0.03",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-15","2.40",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-16","0.03",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-17","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-18","1.54",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-19","1.39",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-20","0.01",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-21","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-22","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-23","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-24","0.05",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-25","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-26","0.26",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-27","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-28","0.06",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-29","0.02",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-30","0.40",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-05-31","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-01","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-02","0.07",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-03","0.11",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-04","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-05","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-06","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-07","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-13","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-14","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-26","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-27","1.03",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-28","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-29","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-06-30","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-01","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-02","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-03","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-04","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-05","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-06","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-07","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-08","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-09","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-10","0.11",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-11","0.38",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-12","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-13","0.00",,
"USC00203306","GRAND LEDGE 1 NW, MI US","2020-07-14","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-09","0.08",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-10","0.03",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-11","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-12","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-13","0.25",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-14","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-15","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-16","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-17","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-18","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-19","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-20","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-21","0.29",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-22","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-23","0.24",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-24","0.04",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-25","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-26","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-27","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-28","0.20",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-29","1.01",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-04-30","0.81",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-01","0.31",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-02","0.03",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-03","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-04","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-05","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-06","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-07","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-08","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-09","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-10","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-11","0.27",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-12","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-13","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-14","0.06",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-15","0.13",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-16","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-17","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-18","2.46",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-19","2.02",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-20","0.02",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-21","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-22","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-23","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-24","0.48",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-25","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-26","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-27","0.04",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-28","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-29","0.95",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-30","0.38",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-05-31","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-01","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-02","0.06",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-03","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-04","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-06","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-07","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-08","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-09","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-10","0.51",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-11","0.32",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-12","0.04",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-13","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-14","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-15","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-16","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-17","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-18","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-19","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-20","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-21","0.04",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-22","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-23","1.50",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-24","0.62",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-25","0.03",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-06-30",,,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-01","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-02","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-03","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-04","0.07",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-05","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-06","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-07","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-08","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-09","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-10","0.03",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-11","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-12","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-13","0.00",,
"US1MIRS0003","HOUGHTON LAKE 0.7 SSE, MI US","2020-07-14","0.00",,
"USC00205603","MORENCI, MI US","2020-04-09","0.04",,
"USC00205603","MORENCI, MI US","2020-04-10","0.00",,
"USC00205603","MORENCI, MI US","2020-04-11","0.00",,
"USC00205603","MORENCI, MI US","2020-04-12","0.13",,
"USC00205603","MORENCI, MI US","2020-04-13","0.18",,
"USC00205603","MORENCI, MI US","2020-04-14","0.00",,
"USC00205603","MORENCI, MI US","2020-04-15","0.00",,
"USC00205603","MORENCI, MI US","2020-04-16","0.10",,
"USC00205603","MORENCI, MI US","2020-04-17","0.00",,
"USC00205603","MORENCI, MI US","2020-04-18","0.35",,
"USC00205603","MORENCI, MI US","2020-04-19","0.00",,
"USC00205603","MORENCI, MI US","2020-04-20","0.00",,
"USC00205603","MORENCI, MI US","2020-04-21","0.25",,
"USC00205603","MORENCI, MI US","2020-04-22","0.00",,
"USC00205603","MORENCI, MI US","2020-04-23","0.06",,
"USC00205603","MORENCI, MI US","2020-04-24","0.00",,
"USC00205603","MORENCI, MI US","2020-04-25","0.00",,
"USC00205603","MORENCI, MI US","2020-04-26","0.43",,
"USC00205603","MORENCI, MI US","2020-04-27","0.00",,
"USC00205603","MORENCI, MI US","2020-04-28","0.00",,
"USC00205603","MORENCI, MI US","2020-04-29","0.08",,
"USC00205603","MORENCI, MI US","2020-04-30","0.17",,
"USC00205603","MORENCI, MI US","2020-05-01","0.12",,
"USC00205603","MORENCI, MI US","2020-05-02","0.00",,
"USC00205603","MORENCI, MI US","2020-05-03","0.00",,
"USC00205603","MORENCI, MI US","2020-05-04","0.00",,
"USC00205603","MORENCI, MI US","2020-05-05","0.00",,
"USC00205603","MORENCI, MI US","2020-05-06","0.00",,
"USC00205603","MORENCI, MI US","2020-05-07","0.00",,
"USC00205603","MORENCI, MI US","2020-05-08","0.00",,
"USC00205603","MORENCI, MI US","2020-05-09","0.00",,
"USC00205603","MORENCI, MI US","2020-05-10","0.00",,
"USC00205603","MORENCI, MI US","2020-05-11","0.33",,
"USC00205603","MORENCI, MI US","2020-05-12","0.00",,
"USC00205603","MORENCI, MI US","2020-05-13","0.00",,
"USC00205603","MORENCI, MI US","2020-05-14","0.13",,
"USC00205603","MORENCI, MI US","2020-05-15","1.12",,
"USC00205603","MORENCI, MI US","2020-05-16","0.06",,
"USC00205603","MORENCI, MI US","2020-05-17","0.00",,
"USC00205603","MORENCI, MI US","2020-05-18","0.85",,
"USC00205603","MORENCI, MI US","2020-05-19","2.41",,
"USC00205603","MORENCI, MI US","2020-05-20","0.12",,
"USC00205603","MORENCI, MI US","2020-05-21","0.00",,
"USC00205603","MORENCI, MI US","2020-05-22","0.14",,
"USC00205603","MORENCI, MI US","2020-05-23","0.00",,
"USC00205603","MORENCI, MI US","2020-05-24","0.00",,
"USC00205603","MORENCI, MI US","2020-05-25","0.00",,
"USC00205603","MORENCI, MI US","2020-05-26","0.00",,
"USC00205603","MORENCI, MI US","2020-05-27","0.01",,
"USC00205603","MORENCI, MI US","2020-05-28","0.06",,
"USC00205603","MORENCI, MI US","2020-05-29","0.45",,
"USC00205603","MORENCI, MI US","2020-05-30","0.00",,
"USC00205603","MORENCI, MI US","2020-05-31","0.00",,
"USC00205603","MORENCI, MI US","2020-06-01","0.00",,
"USC00205603","MORENCI, MI US","2020-06-02","0.00",,
"USC00205603","MORENCI, MI US","2020-06-03","0.00",,
"USC00205603","MORENCI, MI US","2020-06-04","0.00",,
"USC00205603","MORENCI, MI US","2020-06-05","0.00",,
"USC00205603","MORENCI, MI US","2020-06-06","0.33",,
"USC00205603","MORENCI, MI US","2020-06-07","0.00",,
"USC00205603","MORENCI, MI US","2020-06-08","0.00",,
"USC00205603","MORENCI, MI US","2020-06-09","0.00",,
"USC00205603","MORENCI, MI US","2020-06-10","0.00",,
"USC00205603","MORENCI, MI US","2020-06-11","0.21",,
"USC00205603","MORENCI, MI US","2020-06-12","0.00",,
"USC00205603","MORENCI, MI US","2020-06-13","0.30",,
"USC00205603","MORENCI, MI US","2020-06-14","0.00",,
"USC00205603","MORENCI, MI US","2020-06-15","0.00",,
"USC00205603","MORENCI, MI US","2020-06-16","0.00",,
"USC00205603","MORENCI, MI US","2020-06-17","0.00",,
"USC00205603","MORENCI, MI US","2020-06-18","0.00",,
"USC00205603","MORENCI, MI US","2020-06-19","0.00",,
"USC00205603","MORENCI, MI US","2020-06-20","0.00",,
"USC00205603","MORENCI, MI US","2020-06-21","0.00",,
"USC00205603","MORENCI, MI US","2020-06-22","0.03",,
"USC00205603","MORENCI, MI US","2020-06-23","0.30",,
"USC00205603","MORENCI, MI US","2020-06-24","0.00",,
"USC00205603","MORENCI, MI US","2020-06-25","0.00",,
"USC00205603","MORENCI, MI US","2020-06-26","0.00",,
"USC00205603","MORENCI, MI US","2020-06-27","0.51",,
"USC00205603","MORENCI, MI US","2020-06-28","0.04",,
"USC00205603","MORENCI, MI US","2020-06-29","0.00",,
"USC00205603","MORENCI, MI US","2020-06-30","0.00",,
"USC00205603","MORENCI, MI US","2020-07-01","0.00",,
"USC00205603","MORENCI, MI US","2020-07-02","0.00",,
"USC00205603","MORENCI, MI US","2020-07-03","0.00",,
"USC00205603","MORENCI, MI US","2020-07-04","0.00",,
"USC00205603","MORENCI, MI US","2020-07-05","0.00",,
"USC00205603","MORENCI, MI US","2020-07-06","0.00",,
"USC00205603","MORENCI, MI US","2020-07-07","0.00",,
"USC00205603","MORENCI, MI US","2020-07-08","0.00",,
"USC00205603","MORENCI, MI US","2020-07-09","0.00",,
"USC00205603","MORENCI, MI US","2020-07-10","0.00",,
"USC00205603","MORENCI, MI US","2020-07-11","1.38",,
"USC00205603","MORENCI, MI US","2020-07-12","0.00",,
"USC00205603","MORENCI, MI US","2020-07-13","0.00",,
"USC00205603","MORENCI, MI US","2020-07-14","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-09","0.13",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-10","0.03",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-11","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-12","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-13","0.49",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-14","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-15","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-16","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-17","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-18","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-19","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-20","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-21","0.16",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-22","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-23","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-24","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-25","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-26","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-27","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-28","0.22",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-29","0.41",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-04-30","1.19",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-01","0.22",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-02","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-03","0.06",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-04","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-05","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-06","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-07","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-08","0.02",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-09","0.01",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-10","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-11","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-12","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-13","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-14","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-15","0.01",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-16","0.03",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-17","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-18","0.88",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-19","0.35",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-20","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-21","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-22","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-23","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-24","0.11",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-25","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-26","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-27","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-28","0.00",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-29","0.33",,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","2020-05-30","0.37",,
