,date,state,positive,negative,hospitalized_currently,in_icu_currently,on_ventilator_currently,hospitalized_cumulative,in_icu_cumulative,on_ventilator_cumulative,recovered,death_increase,death,hospitalized_increase,hospitalized,positive_increase,negative_increase,positive_tests_viral,negative_tests_viral,total_test_results_increase,data_quality_grade,cases_white,cases_black,cases_latinx,cases_asian,cases_aian,cases_nhpi,cases_multiracial,cases_other,cases_unknown,deaths_white,deaths_black,deaths_latinx,deaths_asian,deaths_asian,deaths_aian,deaths_nhpi,deaths_multiracial,deaths_ethnicity_hispanic,deaths_other,deaths_unknown
1843,20200613,VT,1125.0,48808.0,11.0,,,,,,908.0,0,55.0,0,,6,1293,,,1299,B,,,,,,,,,,,,,,,,,,,,
1844,20200613,WA,26985.0,402149.0,225.0,,43.0,3817.0,,,,10,1204.0,45,3817.0,160,5929,,,6089,B,,,,,,,,,,,,,,,,,,,,
1845,20200613,WI,25089.0,388399.0,285.0,99.0,,3035.0,677.0,,16231.0,2,691.0,32,3035.0,294,11037,,,11331,A+,,,,,,,,,,,,,,,,,,,,
1846,20200613,WV,2259.0,125258.0,29.0,9.0,2.0,,,,1568.0,2,88.0,0,,26,3452,,,3478,B,,,,,,,,,,,,,,,,,,,,
1847,20200613,WY,1050.0,32005.0,5.0,,,93.0,,,833.0,0,18.0,1,93.0,23,1132,941.0,30446.0,1155,C,,,,,,,,,,,,,,,,,,,,
1848,20200612,AK,625.0,70255.0,15.0,,3.0,,,,403.0,1,12.0,0,,14,1855,,,1869,A,,,,,,,,,,,,,,,,,,,,
1849,20200612,AL,23710.0,262675.0,622.0,,,2202.0,658.0,384.0,13508.0,14,769.0,37,2202.0,865,6694,,,7559,B,,,,,,,,,,,,,,,,,,,,
1850,20200612,AR,11547.0,169575.0,203.0,,49.0,961.0,,157.0,7607.0,5,176.0,36,961.0,731,3726,,,4457,A,,,,,,,,,,,,,,,,,,,,
1851,20200612,AS,0.0,174.0,,,,,,,,0,0.0,0,,0,0,,,0,C,,,,,,,,,,,,,,,,,,,,
1852,20200612,AZ,32918.0,289861.0,1336.0,429.0,278.0,4079.0,,,5980.0,17,1144.0,38,4079.0,1654,11543,,,13197,A+,,,,,,,,,,,,,,,,,,,,
1853,20200612,CA,141983.0,2520275.0,4480.0,1310.0,,,,,,62,4943.0,0,,2702,61909,,,64611,B,,,,,,,,,,,,,,,,,,,,
1854,20200612,CO,28647.0,205723.0,279.0,,,5057.0,,,4169.0,11,1339.0,22,5057.0,148,3877,,,4025,A,,,,,,,,,,,,,,,,,,,,
1855,20200612,CT,44689.0,285565.0,244.0,,,9912.0,,,7611.0,13,4159.0,0,9912.0,228,8078,,,8306,B,,,,,,,,,,,,,,,,,,,,
1856,20200612,DC,9654.0,52299.0,212.0,82.0,57.0,,,,1143.0,4,506.0,0,,65,2600,,,2665,A+,,,,,,,,,,,,,,,,,,,,
1857,20200612,DE,10173.0,67521.0,100.0,,,,,,6062.0,0,494.0,0,,67,3594,,,3661,A,,,,,,,,,,,,,,,,,,,,
1858,20200612,FL,70971.0,1264928.0,,,,11986.0,,,,29,2967.0,136,11986.0,1902,27249,96007.0,1472224.0,29151,A,,,,,,,,,,,,,,,,,,,,
1859,20200612,GA,55783.0,536175.0,836.0,,,9181.0,2021.0,,,43,2418.0,108,9181.0,810,6907,50251.0,536175.0,7717,A,,,,,,,,,,,,,,,,,,,,
1860,20200612,GU,184.0,8343.0,,,,,,,168.0,0,5.0,0,,1,146,174.0,8249.0,147,B,,,,,,,,,,,,,,,,,,,,
1861,20200612,HI,692.0,57887.0,,,,86.0,,,623.0,0,17.0,1,86.0,7,1277,,,1284,D,,,,,,,,,,,,,,,,,,,,
1862,20200612,IA,23337.0,191207.0,225.0,81.0,47.0,,,,14227.0,4,643.0,0,,399,5606,,,6005,A+,,,,,,,,,,,,,,,,,,,,
1863,20200612,ID,3302.0,58130.0,18.0,5.0,,265.0,98.0,,2684.0,1,86.0,3,265.0,42,1275,,,1317,A,,,,,,,,,,,,,,,,,,,,
1864,20200612,IL,132059.0,1015903.0,2209.0,648.0,375.0,,,,,78,6441.0,0,,732,24179,,,24911,A,,,,,,,,,,,,,,,,,,,,
1865,20200612,IN,39146.0,296034.0,906.0,329.0,116.0,6349.0,1354.0,,27811.0,16,2396.0,35,6349.0,398,7440,,,7838,A+,,,,,,,,,,,,,,,,,,,,
1866,20200612,KS,11047.0,118105.0,,,,973.0,324.0,143.0,667.0,3,243.0,19,973.0,235,5175,,,5410,A,,,,,,,,,,,,,,,,,,,,
1867,20200612,KY,11945.0,269149.0,514.0,81.0,,2406.0,967.0,,3379.0,0,493.0,0,2406.0,0,0,,,0,B,,,,,,,,,,,,,,,,,,,,
1868,20200612,LA,44995.0,434539.0,549.0,,74.0,,,,33904.0,9,2996.0,0,,523,9338,,,9861,B,,,,,,,,,,,,,,,,,,,,
1869,20200612,MA,105059.0,588300.0,1143.0,276.0,170.0,10726.0,,,88725.0,46,7538.0,72,10726.0,392,9879,,,10271,A+,,,,,,,,,,,,,,,,,,,,
1870,20200612,MD,60613.0,339482.0,836.0,331.0,,9923.0,,,4474.0,25,2900.0,134,9923.0,416,7309,,,7725,B,,,,,,,,,,,,,,,,,,,,
1871,20200612,ME,2721.0,64166.0,32.0,11.0,5.0,308.0,,,2105.0,0,100.0,0,308.0,54,1376,3311.0,64166.0,1430,B,,,,,,,,,,,,,,,,,,,,
1872,20200612,MI,65672.0,720615.0,636.0,253.0,139.0,,,,42041.0,5,5990.0,0,,223,15544,81421.0,720615.0,15767,A+,,,,,,,,,,,,,,,,,,,,
1873,20200612,MN,30463.0,377589.0,403.0,191.0,,3557.0,1093.0,,25028.0,25,1305.0,35,3557.0,45,12773,,,12818,A,,,,,,,,,,,,,,,,,,,,
1874,20200612,MO,15585.0,249550.0,593.0,,69.0,,,,,12,872.0,0,,195,5900,17275.0,252506.0,6095,B,,,,,,,,,,,,,,,,,,,,
1875,20200612,MP,30.0,7732.0,,,,,,,19.0,0,2.0,0,,0,181,,,181,D,,,,,,,,,,,,,,,,,,,,
1876,20200612,MS,19091.0,195402.0,710.0,172.0,94.0,2643.0,,,13356.0,13,881.0,29,2643.0,608,0,,,608,A,,,,,,,,,,,,,,,,,,,,
1877,20200612,MT,573.0,56449.0,7.0,,,77.0,,,489.0,0,18.0,3,77.0,10,1235,,,1245,C,,,,,,,,,,,,,,,,,,,,
1878,20200612,NC,41249.0,554448.0,760.0,,,,,,23653.0,28,1092.0,0,,1768,21252,,,23020,A,,,,,,,,,,,,,,,,,,,,
1879,20200612,ND,3016.0,81148.0,35.0,,,197.0,,,2573.0,0,67.0,4,197.0,36,1340,,,1376,F,,,,,,,,,,,,,,,,,,,,
1880,20200612,NE,16315.0,114458.0,164.0,,,1029.0,,,9229.0,17,212.0,29,1029.0,290,2821,,,3111,D,,,,,,,,,,,,,,,,,,,,
1881,20200612,NH,5209.0,86708.0,73.0,,,504.0,149.0,,3665.0,7,308.0,4,504.0,31,1979,,,2010,A,,,,,,,,,,,,,,,,,,,,
1882,20200612,NJ,166164.0,889232.0,1480.0,415.0,300.0,18607.0,,,28509.0,46,12489.0,115,18607.0,348,24255,,,24603,A+,,,,,,,,,,,,,,,,,,,,
1883,20200612,NM,9526.0,245758.0,179.0,,,1625.0,,,3983.0,16,426.0,42,1625.0,276,9451,,,9727,C,,,,,,,,,,,,,,,,,,,,
1884,20200612,NV,10678.0,188769.0,328.0,77.0,36.0,,,,604.0,0,475.0,0,,279,5914,,,6193,A+,,,,,,,,,,,,,,,,,,,,
1885,20200612,NY,381714.0,2419686.0,1898.0,552.0,387.0,89995.0,,,68399.0,53,24495.0,0,89995.0,822,71573,,,72395,A,,,,,,,,,,,,,,,,,,,,
1886,20200612,OH,40424.0,483294.0,547.0,217.0,144.0,6814.0,1745.0,,,18,2508.0,61,6814.0,420,10715,,,11135,B,,,,,,,,,,,,,,,,,,,,
1887,20200612,OK,7848.0,238366.0,154.0,65.0,,1103.0,,,6391.0,2,359.0,11,1103.0,222,4547,9156.0,238366.0,4769,A+,,,,,,,,,,,,,,,,,,,,
1888,20200612,OR,5377.0,160812.0,133.0,47.0,15.0,875.0,,,2370.0,2,173.0,11,875.0,140,4245,,,4385,A+,,,,,,,,,,,,,,,,,,,,
1889,20200612,PA,77999.0,488385.0,899.0,,202.0,,,,56939.0,49,6162.0,0,,66,11946,,,12012,A+,,,,,,,,,,,,,,,,,,,,
1890,20200612,PR,5536.0,113280.0,92.0,7.0,4.0,,,,,2,146.0,0,,184,24595,2326.0,112331.0,24779,C,,,,,,,,,,,,,,,,,,,,
1891,20200612,RI,16023.0,115483.0,141.0,28.0,17.0,1853.0,,,1435.0,10,833.0,11,1853.0,81,2093,22336.0,179958.0,2174,A+,,,,,,,,,,,,,,,,,,,,
1892,20200612,SC,17170.0,218889.0,512.0,,,1988.0,,,8682.0,5,593.0,90,1988.0,729,5273,23654.0,218889.0,6002,A+,,,,,,,,,,,,,,,,,,,,
1893,20200612,SD,5742.0,57263.0,87.0,,,525.0,,,4755.0,1,74.0,11,525.0,77,1184,,,1261,B,,,,,,,,,,,,,,,,,,,,
1894,20200612,TN,29126.0,561047.0,608.0,,,2049.0,,,19425.0,27,468.0,38,2049.0,588,54291,33913.0,561047.0,54879,B,,,,,,,,,,,,,,,,,,,,
1895,20200612,TX,83680.0,1143277.0,2166.0,,,,,,55258.0,19,1939.0,0,,2097,18540,,,20637,B,,,,,,,,,,,,,,,,,,,,
1896,20200612,UT,13577.0,245209.0,197.0,,,988.0,294.0,130.0,7935.0,8,139.0,20,988.0,325,3793,,,4118,B,,,,,,,,,,,,,,,,,,,,
1897,20200612,VA,53211.0,397319.0,1026.0,297.0,143.0,8028.0,,,7002.0,14,1534.0,64,8028.0,564,42569,,,43133,A+,,,,,,,,,,,,,,,,,,,,
1898,20200612,VI,72.0,2221.0,,,,,,,64.0,0,6.0,0,,0,41,,,41,C,,,,,,,,,,,,,,,,,,,,
1899,20200612,VT,1119.0,47515.0,16.0,,,,,,907.0,0,55.0,0,,9,1416,,,1425,B,,,,,,,,,,,,,,,,,,,,
1900,20200612,WA,26825.0,396220.0,226.0,,8.0,3772.0,,,,4,1194.0,-1,3772.0,266,8925,,,9191,B,,,,,,,,,,,,,,,,,,,,
1901,20200612,WI,24795.0,377362.0,287.0,104.0,,3003.0,670.0,,15783.0,7,689.0,27,3003.0,354,11308,,,11662,A+,,,,,,,,,,,,,,,,,,,,
1902,20200612,WV,2233.0,121806.0,29.0,9.0,2.0,,,,1553.0,1,86.0,0,,21,2898,,,2919,B,,,,,,,,,,,,,,,,,,,,
1903,20200612,WY,1027.0,30873.0,5.0,,,92.0,,,814.0,0,18.0,0,92.0,18,264,941.0,30446.0,282,C,,,,,,,,,,,,,,,,,,,,
1904,20200611,AK,611.0,68400.0,18.0,,4.0,,,,397.0,0,11.0,0,,18,1273,,,1291,A,,,,,,,,,,,,,,,,,,,,
1905,20200611,AL,22845.0,255981.0,647.0,,,2165.0,650.0,380.0,13508.0,11,755.0,36,2165.0,856,4913,,,5769,B,,,,,,,,,,,,,,,,,,,,
1906,20200611,AR,10816.0,165849.0,187.0,,45.0,925.0,,150.0,7351.0,6,171.0,24,925.0,448,0,,,448,A,,,,,,,,,,,,,,,,,,,,
1907,20200611,AS,0.0,174.0,,,,,,,,0,0.0,0,,0,0,,,0,C,,,,,,,,,,,,,,,,,,,,
1908,20200611,AZ,31264.0,278318.0,1291.0,429.0,278.0,4041.0,,,5980.0,32,1127.0,41,4041.0,1412,8483,,,9895,A+,,,,,,,,,,,,,,,,,,,,
1909,20200611,CA,139281.0,2458366.0,4534.0,1325.0,,,,,,105,4881.0,0,,3090,53759,,,56849,B,,,,,,,,,,,,,,,,,,,,
1910,20200611,CO,28499.0,201846.0,277.0,,,5035.0,,,4150.0,16,1328.0,10,5035.0,152,4099,,,4251,A,,,,,,,,,,,,,,,,,,,,
1911,20200611,CT,44461.0,277487.0,246.0,,,9912.0,,,7611.0,26,4146.0,243,9912.0,114,4921,,,5035,B,,,,,,,,,,,,,,,,,,,,
1912,20200611,DC,9589.0,49699.0,238.0,82.0,53.0,,,,1143.0,3,502.0,0,,52,1044,,,1096,A+,,,,,,,,,,,,,,,,,,,,
1913,20200611,DE,10106.0,63927.0,109.0,,,,,,6001.0,1,494.0,0,,50,2238,,,2288,A,,,,,,,,,,,,,,,,,,,,
1914,20200611,FL,69069.0,1237679.0,,,,11850.0,,,,49,2938.0,229,11850.0,1698,26027,93533.0,1439362.0,27725,A,,,,,,,,,,,,,,,,,,,,
1915,20200611,GA,54973.0,529268.0,842.0,,,9073.0,2006.0,,,46,2375.0,99,9073.0,993,12293,49665.0,529278.0,13286,A,,,,,,,,,,,,,,,,,,,,
1916,20200611,GU,183.0,8197.0,,,,,,,168.0,0,5.0,0,,1,97,175.0,8191.0,98,B,,,,,,,,,,,,,,,,,,,,
1917,20200611,HI,685.0,56610.0,,,,85.0,,,622.0,0,17.0,1,85.0,3,1119,,,1122,D,,,,,,,,,,,,,,,,,,,,
1918,20200611,IA,22938.0,185601.0,242.0,75.0,48.0,,,,13956.0,9,639.0,0,,387,5323,,,5710,A+,,,,,,,,,,,,,,,,,,,,
1919,20200611,ID,3260.0,56855.0,26.0,6.0,,262.0,99.0,,2628.0,0,85.0,0,262.0,40,1023,,,1063,A,,,,,,,,,,,,,,,,,,,,
1920,20200611,IL,131327.0,991724.0,2365.0,638.0,379.0,,,,,90,6363.0,0,,766,21559,,,22325,B,,,,,,,,,,,,,,,,,,,,
1921,20200611,IN,38748.0,288594.0,887.0,331.0,118.0,6314.0,1345.0,,27321.0,25,2380.0,53,6314.0,411,6837,,,7248,A+,,,,,,,,,,,,,,,,,,,,
1922,20200611,KS,10812.0,112930.0,,,,954.0,316.0,139.0,657.0,0,240.0,0,954.0,0,0,,,0,A,,,,,,,,,,,,,,,,,,,,
1923,20200611,KY,11945.0,269149.0,514.0,81.0,,2406.0,967.0,,3379.0,9,493.0,10,2406.0,62,6618,,,6680,B,,,,,,,,,,,,,,,,,,,,
1924,20200611,LA,44472.0,425201.0,553.0,,77.0,,,,33904.0,19,2987.0,0,,442,9111,,,9553,B,,,,,,,,,,,,,,,,,,,,
1925,20200611,MA,104667.0,578421.0,1260.0,296.0,181.0,10654.0,,,88725.0,38,7492.0,72,10654.0,511,10487,,,10998,A+,,,,,,,,,,,,,,,,,,,,
1926,20200611,MD,60197.0,332173.0,902.0,358.0,,9789.0,,,4365.0,31,2875.0,34,9789.0,732,6996,,,7728,B,,,,,,,,,,,,,,,,,,,,
1927,20200611,ME,2667.0,62790.0,29.0,12.0,5.0,308.0,,,2062.0,0,100.0,5,308.0,30,1487,3248.0,62790.0,1517,B,,,,,,,,,,,,,,,,,,,,
1928,20200611,MI,65449.0,705071.0,661.0,249.0,150.0,,,,42041.0,33,5985.0,0,,267,14202,81083.0,705071.0,14469,A+,,,,,,,,,,,,,,,,,,,,
1929,20200611,MN,30418.0,364816.0,411.0,196.0,,3522.0,1091.0,,24870.0,13,1280.0,40,3522.0,219,13182,,,13401,A,,,,,,,,,,,,,,,,,,,,
1930,20200611,MO,15390.0,243650.0,537.0,,59.0,,,,,12,860.0,0,,203,7208,17275.0,252506.0,7411,B,,,,,,,,,,,,,,,,,,,,
1931,20200611,MP,30.0,7551.0,,,,,,,19.0,0,2.0,0,,0,58,,,58,D,,,,,,,,,,,,,,,,,,,,
1932,20200611,MS,18483.0,195402.0,655.0,160.0,99.0,2614.0,,,13356.0,0,868.0,0,2614.0,0,0,,,0,A,,,,,,,,,,,,,,,,,,,,
1933,20200611,MT,563.0,55214.0,7.0,,,74.0,,,487.0,0,18.0,0,74.0,2,1159,,,1161,C,,,,,,,,,,,,,,,,,,,,
1934,20200611,NC,39481.0,533196.0,812.0,,,,,,23653.0,11,1064.0,0,,1310,17717,,,19027,A,,,,,,,,,,,,,,,,,,,,
1935,20200611,ND,2980.0,79808.0,32.0,,,193.0,,,2515.0,0,67.0,0,193.0,39,1089,,,1128,D,,,,,,,,,,,,,,,,,,,,
1936,20200611,NE,16025.0,111637.0,175.0,,,1000.0,,,8946.0,4,195.0,11,1000.0,142,2358,,,2500,D,,,,,,,,,,,,,,,,,,,,
1937,20200611,NH,5178.0,84729.0,81.0,,,500.0,147.0,,3585.0,7,301.0,4,500.0,46,1214,,,1260,B,,,,,,,,,,,,,,,,,,,,
1938,20200611,NJ,165816.0,864977.0,1512.0,445.0,319.0,18492.0,,,28376.0,66,12443.0,269,18492.0,470,21389,,,21859,A+,,,,,,,,,,,,,,,,,,,,
1939,20200611,NM,9250.0,236307.0,197.0,,,1583.0,,,3806.0,6,410.0,0,1583.0,145,3755,,,3900,C,,,,,,,,,,,,,,,,,,,,
1940,20200611,NV,10399.0,182855.0,337.0,72.0,35.0,,,,560.0,1,475.0,0,,235,5696,,,5931,A+,,,,,,,,,,,,,,,,,,,,
1941,20200611,NY,380892.0,2348113.0,2042.0,581.0,424.0,89995.0,,,68211.0,38,24442.0,0,89995.0,736,60103,,,60839,A,,,,,,,,,,,,,,,,,,,,
1942,20200611,OH,40004.0,472579.0,563.0,225.0,155.0,6753.0,1732.0,,,33,2490.0,60,6753.0,429,10270,,,10699,B,,,,,,,,,,,,,,,,,,,,
1943,20200611,OK,7626.0,233819.0,153.0,58.0,,1092.0,,,6263.0,2,357.0,17,1092.0,146,4002,9395.0,233819.0,4148,A+,,,,,,,,,,,,,,,,,,,,
1944,20200611,OR,5237.0,156567.0,130.0,39.0,19.0,864.0,,,2350.0,2,171.0,7,864.0,177,4869,,,5046,A+,,,,,,,,,,,,,,,,,,,,
1945,20200611,PA,77933.0,476439.0,946.0,,215.0,,,,55665.0,51,6113.0,0,,467,9475,,,9942,A+,,,,,,,,,,,,,,,,,,,,
1946,20200611,PR,5352.0,88685.0,91.0,7.0,4.0,,,,,1,144.0,0,,23,0,2060.0,87930.0,23,C,,,,,,,,,,,,,,,,,,,,
1947,20200611,RI,15942.0,113390.0,146.0,26.0,16.0,1842.0,,,1419.0,11,823.0,14,1842.0,87,1438,22130.0,175575.0,1525,A+,,,,,,,,,,,,,,,,,,,,
1948,20200611,SC,16441.0,213616.0,494.0,,,1898.0,,,7928.0,13,588.0,0,1898.0,682,-23157,22760.0,213616.0,-22475,A+,,,,,,,,,,,,,,,,,,,,
1949,20200611,SD,5665.0,56079.0,87.0,,,514.0,,,4664.0,4,73.0,11,514.0,61,998,,,1059,B,,,,,,,,,,,,,,,,,,,,
1950,20200611,TN,28538.0,506756.0,606.0,,,2011.0,,,18992.0,5,441.0,21,2011.0,477,5990,,,6467,B,,,,,,,,,,,,,,,,,,,,
1951,20200611,TX,81583.0,1124737.0,2008.0,,,,,,54096.0,35,1920.0,0,,1826,43407,,,45233,B,,,,,,,,,,,,,,,,,,,,
1952,20200611,UT,13252.0,241416.0,188.0,,,968.0,282.0,123.0,7745.0,3,131.0,14,968.0,388,4520,,,4908,B,,,,,,,,,,,,,,,,,,,,
1953,20200611,VA,52647.0,354750.0,1069.0,273.0,138.0,7964.0,,,6895.0,6,1520.0,-17,7964.0,470,8563,,,9033,A+,,,,,,,,,,,,,,,,,,,,
1954,20200611,VI,72.0,2180.0,,,,,,,64.0,0,6.0,0,,0,11,,,11,C,,,,,,,,,,,,,,,,,,,,
1955,20200611,VT,1110.0,46099.0,12.0,,,,,,905.0,0,55.0,0,,15,1452,,,1467,B,,,,,,,,,,,,,,,,,,,,
1956,20200611,WA,26559.0,387295.0,226.0,,63.0,3773.0,,,,14,1190.0,26,3773.0,278,10931,,,11209,B,,,,,,,,,,,,,,,,,,,,
1957,20200611,WI,24441.0,366054.0,306.0,101.0,,2976.0,660.0,,15348.0,11,682.0,33,2976.0,371,8942,,,9313,A+,,,,,,,,,,,,,,,,,,,,
1958,20200611,WV,2212.0,118908.0,38.0,8.0,2.0,,,,1516.0,0,85.0,0,,24,3106,,,3130,B,,,,,,,,,,,,,,,,,,,,
1959,20200611,WY,1009.0,30609.0,7.0,,,92.0,,,814.0,0,18.0,0,92.0,29,737,941.0,30446.0,766,C,,,,,,,,,,,,,,,,,,,,
1960,20200610,AK,593.0,67127.0,22.0,,3.0,,,,392.0,0,11.0,0,,20,810,,,830,A,349,16.0,,57.0,69.0,16.0,22.0,12.0,52.0,6.0,0.0,,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
1961,20200610,AL,21989.0,251068.0,629.0,,,2129.0,646.0,378.0,13508.0,15,744.0,42,2129.0,567,4751,,,5318,B,7967,9221.0,,103.0,,,,1089.0,3609.0,360.0,333.0,,5.0,5.0,,,,18.0,12.0,34.0
1962,20200610,AR,10368.0,165849.0,181.0,,49.0,901.0,,147.0,7116.0,4,165.0,36,901.0,288,10148,,,10436,A,4973,2920.0,,93.0,33.0,561.0,,867.0,921.0,96.0,51.0,,1.0,1.0,,6.0,,8.0,8.0,
1963,20200610,AS,0.0,174.0,,,,,,,,0,0.0,0,,0,0,,,0,C,,,,,,,,,,,,,,,,,,,,0.0
1964,20200610,AZ,29852.0,269835.0,1274.0,413.0,273.0,4000.0,,,5851.0,25,1095.0,41,4000.0,1556,4918,,,6474,A+,5978,913.0,7392.0,290.0,3694.0,,,845.0,10740.0,515.0,33.0,195.0,15.0,15.0,194.0,,,195.0,20.0,123.0
1965,20200610,CA,136191.0,2404607.0,4719.0,1326.0,,,,,,79,4776.0,0,,2702,51851,,,54553,B,18064,4713.0,54151.0,8019.0,191.0,708.0,706.0,10784.0,38855.0,1524.0,451.0,1837.0,684.0,684.0,13.0,21.0,31.0,1837.0,39.0,63.0
1966,20200610,CO,28347.0,197747.0,305.0,,,5025.0,,,4130.0,20,1312.0,166,5025.0,164,4043,,,4207,A,9823,1675.0,10997.0,772.0,156.0,119.0,210.0,245.0,4494.0,979.0,106.0,324.0,55.0,55.0,8.0,5.0,11.0,324.0,8.0,70.0
1967,20200610,CT,44347.0,272566.0,270.0,,,9669.0,,,7284.0,23,4120.0,0,9669.0,168,4094,,,4262,B,15320,5761.0,8082.0,650.0,,,,249.0,14129.0,3002.0,619.0,349.0,45.0,45.0,,,,349.0,16.0,61.0
1968,20200610,DC,9537.0,48655.0,245.0,79.0,60.0,,,,1143.0,4,499.0,0,,63,977,,,1040,A+,1403,4352.0,,109.0,26.0,23.0,,2386.0,1238.0,54.0,371.0,62.0,7.0,7.0,,,,62.0,5.0,0.0
1969,20200610,DE,10056.0,61689.0,108.0,,,,,,5939.0,1,493.0,0,,36,956,,,992,A,2903,2688.0,2866.0,155.0,,,,498.0,946.0,251.0,109.0,27.0,1.0,1.0,,,,27.0,4.0,21.0
1970,20200610,FL,67371.0,1211652.0,,,,11621.0,,,,38,2889.0,161,11621.0,1371,19347,91285.0,1406853.0,20718,A,17197,12830.0,24463.0,,,,,2443.0,8846.0,1393.0,576.0,650.0,,,,,,650.0,95.0,87.0
1971,20200610,GA,53980.0,516975.0,817.0,,,8974.0,1991.0,,,44,2329.0,102,8974.0,731,13041,48783.0,516975.0,13772,A,13544,16797.0,7789.0,805.0,43.0,42.0,,1072.0,13888.0,1023.0,1117.0,106.0,35.0,35.0,3.0,6.0,,106.0,11.0,28.0
1972,20200610,GU,182.0,8100.0,,,,,,,164.0,0,5.0,0,,2,304,172.0,7904.0,306,B,6,,,86.0,,83.0,,4.0,4.0,,,,,,,,,,,5.0
1973,20200610,HI,682.0,55491.0,,,,84.0,,,621.0,0,17.0,0,84.0,6,693,,,699,D,160,7.0,,236.0,,148.0,,17.0,117.0,,,,,,,,,,,17.0
1974,20200610,IA,22551.0,180278.0,245.0,73.0,49.0,,,,13628.0,6,630.0,0,,315,4791,,,5106,A+,13575,2488.0,,2036.0,,,,4525.0,,498.0,31.0,,31.0,31.0,,,,37.0,69.0,
1975,20200610,ID,3220.0,55832.0,20.0,6.0,,262.0,99.0,,2554.0,2,85.0,2,262.0,31,1344,,,1375,A,1690,62.0,,47.0,53.0,13.0,125.0,373.0,893.0,82.0,0.0,,0.0,0.0,,,,5.0,,0.0
1976,20200610,IL,130561.0,970165.0,2458.0,706.0,394.0,,,,,77,6273.0,0,,625,20195,,,20820,A,25574,21575.0,41721.0,3716.0,202.0,325.0,,4674.0,32050.0,2676.0,1746.0,1204.0,285.0,285.0,9.0,5.0,,1204.0,41.0,41.0
1977,20200610,IN,38337.0,281757.0,894.0,307.0,113.0,6261.0,1334.0,,26791.0,16,2355.0,36,6261.0,304,4400,,,4704,A+,17022,5028.0,,587.0,,,,7031.0,8669.0,1403.0,329.0,,9.0,9.0,,,,42.0,277.0,155.0
1978,20200610,KS,10812.0,112930.0,,,,954.0,316.0,139.0,657.0,4,240.0,18,954.0,162,4071,,,4233,A,6839,1056.0,,679.0,72.0,,,308.0,1858.0,162.0,60.0,,7.0,7.0,2.0,,,29.0,2.0,7.0
1979,20200610,KY,11883.0,262531.0,508.0,68.0,,2396.0,966.0,,3375.0,7,484.0,10,2396.0,175,14301,,,14476,B,6042,1274.0,,419.0,21.0,29.0,492.0,,3606.0,365.0,78.0,,8.0,8.0,,,9.0,15.0,,24.0
1980,20200610,LA,44030.0,416090.0,549.0,,72.0,,,,33904.0,11,2968.0,0,,418,6034,,,6452,B,,,,,,,,,44030.0,1293.0,1566.0,,22.0,22.0,2.0,2.0,,59.0,18.0,48.0
1981,20200610,MA,104156.0,567934.0,1345.0,319.0,200.0,10582.0,,,84621.0,46,7454.0,75,10582.0,267,9831,,,10098,A+,30413,9686.0,19581.0,2083.0,,,,5207.0,37183.0,5463.0,618.0,499.0,193.0,193.0,,,,499.0,514.0,163.0
1982,20200610,MD,59465.0,325177.0,955.0,379.0,,9755.0,,,4310.0,33,2844.0,79,9755.0,561,5999,,,6560,B,11718,17214.0,16006.0,1140.0,,,,3085.0,10302.0,1219.0,1165.0,276.0,109.0,109.0,,,,276.0,31.0,44.0
1983,20200610,ME,2637.0,61303.0,27.0,10.0,5.0,303.0,,,2023.0,0,100.0,1,303.0,31,1489,3204.0,61303.0,1520,B,1611,560.0,,36.0,6.0,1.0,12.0,54.0,357.0,87.0,1.0,,,,,,,0.0,1.0,11.0
1984,20200610,MI,65182.0,690869.0,661.0,249.0,150.0,,,,42041.0,1,5952.0,0,,15,0,80683.0,690869.0,15,A+,24446,19269.0,,1448.0,242.0,,4562.0,3523.0,11692.0,3059.0,2369.0,,77.0,77.0,19.0,,96.0,119.0,114.0,221.0
1985,20200610,MN,30199.0,351634.0,427.0,193.0,,3482.0,1083.0,,24675.0,39,1267.0,41,3482.0,333,11707,,,12040,A,10152,6342.0,,1957.0,231.0,70.0,574.0,3735.0,5808.0,753.0,78.0,,37.0,37.0,14.0,1.0,7.0,35.0,14.0,332.0
1986,20200610,MO,15187.0,236442.0,533.0,,59.0,,,,,8,848.0,0,,274,5660,17275.0,252506.0,5934,B,6612,4703.0,,,,,359.0,999.0,2511.0,494.0,296.0,,,,,,7.0,18.0,23.0,26.0
1987,20200610,MP,30.0,7493.0,,,,,,,19.0,0,2.0,0,,0,0,,,0,D,,,,,,,,,30.0,,,,,,,,,,,2.0
1988,20200610,MS,18483.0,195402.0,655.0,160.0,99.0,2614.0,,,13356.0,31,868.0,79,2614.0,715,4958,,,5673,A,5090,9887.0,1032.0,60.0,898.0,,,656.0,860.0,363.0,444.0,13.0,0.0,0.0,41.0,,,13.0,3.0,4.0
1989,20200610,MT,561.0,54055.0,7.0,,,74.0,,,487.0,0,18.0,2,74.0,7,1425,,,1432,C,471,2.0,,1.0,73.0,,,4.0,10.0,,,,,,,,,,,
1990,20200610,NC,38171.0,515479.0,780.0,,,,,,23653.0,24,1053.0,0,,1011,16928,,,17939,A,14636,7400.0,,699.0,267.0,102.0,,4197.0,10870.0,613.0,343.0,,15.0,15.0,6.0,3.0,,66.0,45.0,28.0
